Stage,Match,Date,MVP,Map Result
Group,PiP (PiP) vs FMCL (0),"May 15, 2024 - 09:00 KST",없음,"Control: ? vs ? (Samoa)
Hybrid: ? vs ? (Paraíso)
: ? vs ? (Shambali Monastery)"
Group,TSM (TSM) vs SHI (2),"May 15, 2024 - 09:00 KST",없음,"Control: ? vs ? (Nepal)
Hybrid: ? vs ? (Hollywood)
: ? vs ? (Rialto)"
Group,LG (LG) vs SMFL (2),"May 17, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Samoa)
Hybrid: 2 vs 1 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,SOG (SOG) vs AVD (2),"May 17, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 2 vs 1 (Hollywood)
: ? vs ? (Junkertown)"
Group,M80 (M80) vs DL (2),"May 17, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 2 vs 1 (Hollywood)
: ? vs ? (Rialto)"
Group,SHI (SHI) vs CN (2),"May 17, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 3 vs 2 (Eichenwalde)
Escort: 2 vs 1 (Route 66)"
Group,UNC (UNC) vs VAL (0),"May 17, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 2 vs 3 (Midtown)
: ? vs ? (Shambali Monastery)"
Group,FMCL (FMCL) vs GFN (2),"May 17, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Samoa)
Hybrid: 3 vs 2 (Midtown)
: ? vs ? (Shambali Monastery)"
Group,TSM (TSM) vs PiP (2),"May 17, 2024 - 09:00 KST",없음,"Control: 2 vs 1 (Samoa)
Hybrid: 3 vs 1 (Eichenwalde)
: ? vs ? (Rialto)"
Group,SMFL (SMFL) vs SOG (0),"May 20, 2024 - 06:00 KST",없음,"Control: 1 vs 2 (Samoa)
Hybrid: 2 vs 3 (Midtown)
: ? vs ? (Shambali Monastery)"
Group,AVD (AVD) vs M80 (0),"May 18, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 1 vs 3 (Midtown)
: ? vs ? (Junkertown)"
Group,DL (DL) vs GN (2),"May 18, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Nepal)
Hybrid: 1 vs 2 (Eichenwalde)
Escort: 1 vs 0 (Shambali Monastery)"
Group,TOR (TOR) vs CN (2),"May 22, 2024 - 10:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 2 (Eichenwalde)
: ? vs ? (Shambali Monastery)"
Group,LG (LG) vs UNC (2),"May 16, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Samoa)
Hybrid: 1 vs 2 (Midtown)
Escort: 4 vs 3 (Shambali Monastery)"
Group,VAL (VAL) vs FMCL (0),"May 18, 2024 - 06:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 0 vs 1 (Midtown)
: ? vs ? (Shambali Monastery)"
Group,GFN (GFN) vs TSM (1),"May 17, 2024 - 11:00 KST",없음,"Control: 0 vs 2 (Samoa)
Hybrid: 2 vs 1 (Eichenwalde)
Escort: 0 vs 3 (Route 66)"
Group,PiP (PiP) vs SHI (2),"May 18, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 0 (Eichenwalde)
: ? vs ? (Junkertown)"
Group,M80 (M80) vs SMFL (2),"May 22, 2024 - 09:00 KST",없음,"Control: 2 vs 0 (Oasis)
Hybrid: 3 vs 2 (Eichenwalde)
: ? vs ? (Rialto)"
Group,GN (GN) vs AVD (1),"May 22, 2024 - 09:00 KST",없음,"Control: 2 vs 1 (Oasis)
Hybrid: 0 vs 1 (Eichenwalde)
Escort: 1 vs 2 (Junkertown)"
Group,CN (CN) vs FA (0),"May 22, 2024 - 09:00 KST",없음,"Control: 1 vs 2 (Nepal)
Hybrid: 1 vs 2 (Paraíso)
: ? vs ? (Shambali Monastery)"
Group,SHI (SHI) vs TOR (0),"May 22, 2024 - 09:00 KST",없음,"Control: 0 vs 2 (Nepal)
Hybrid: 2 vs 3 (Midtown)
: ? vs ? (Route 66)"
Group,UNC (UNC) vs SOG (0),"May 23, 2024 - 08:00 KST",없음,"Control: 1 vs 2 (Nepal)
Hybrid: 2 vs 3 (Paraíso)
: ? vs ? (Shambali Monastery)"
